"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"ESP","Spain","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.008,,
"ESP","Spain","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.091,"w","Includes data from another category"
"ESP","Spain","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"ESP","Spain","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.033,,
"ESP","Spain","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.213,,
"ESP","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.246,,
"ESP","Spain","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.091,,
"ESP","Spain","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.404,,
"SWE","Sweden","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"SWE","Sweden","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0,,
"SWE","Sweden","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.035,,
"SWE","Sweden","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.356,,
"SWE","Sweden","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.039,,
"SWE","Sweden","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.085,,
"SWE","Sweden","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.883,,
"SWE","Sweden","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.968,,
"SWE","Sweden","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.395,,
"SWE","Sweden","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.399,,
"CHE","Switzerland","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.007,,
"CHE","Switzerland","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.028,,
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.017,,
"CHE","Switzerland","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.077,"w","Includes data from another category"
"CHE","Switzerland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"CHE","Switzerland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",,"x","Data included in another category"
"CHE","Switzerland","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.147,,
"CHE","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.147,,
"CHE","Switzerland","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.077,,
"CHE","Switzerland","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.283,,
"TUR","Turkey","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.181,,
"TUR","Turkey","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.053,,
"TUR","Turkey","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.055,,
